page_id,url,title,page_type,category,avg_views,avg_edits,words,creation_year,description
1101461,en.wikipedia.org/wiki/Henry_Thomas,Henry_Thomas,biography,"arts, culture and entertainment",71718,6,360,2004,American actor and musician
42574537,en.wikipedia.org/wiki/Waist_chop,Waist_chop,biography,other,12385,1,212,2014,archaic Chinese method of execution
59226766,en.wikipedia.org/wiki/Lisa_(rapper),Lisa_(rapper),biography,"arts, culture and entertainment",110053,28,1818,2017,"Thai singer, rapper, dancer and member of Blackpink"
31574516,en.wikipedia.org/wiki/Pavitra_Punia,Pavitra_Punia,biography,"arts, culture and entertainment",21030,5,313,2011,Indian actress
61466436,en.wikipedia.org/wiki/Over_the_Moon_(2020_film),Over_the_Moon_(2020_film),other,"arts, culture and entertainment",143851,27,1277,2019,2020 computer-animated film
60465407,en.wikipedia.org/wiki/The_Walking_Dead:_World_Beyond,The_Walking_Dead:_World_Beyond,other,"arts, culture and entertainment",109891,20,755,2019,American post-apocalyptic horror drama television limited series
28962330,en.wikipedia.org/wiki/Paul_Hollywood,Paul_Hollywood,biography,"arts, culture and entertainment",108697,12,1089,2010,English baker and chef
63622479,en.wikipedia.org/wiki/Demon_Slayer:_Kimetsu_no_Yaiba_the_Movie:_Mugen_Train,Demon_Slayer:_Kimetsu_no_Yaiba_the_Movie:_Mugen_Train,other,"arts, culture and entertainment",164018,45,6174,2020,anime film
450547,en.wikipedia.org/wiki/Laocoön_and_His_Sons,Laocoön_and_His_Sons,other,"arts, culture and entertainment",22777,2,4223,2004,sculpture
65271645,en.wikipedia.org/wiki/Tale_of_the_Nine_Tailed,Tale_of_the_Nine_Tailed,other,"arts, culture and entertainment",305559,121,716,2020,2020 South Korea television series
51283129,en.wikipedia.org/wiki/Teófimo_López,Teófimo_López,biography,sport,23008,6,902,2016,Honduran-american boxer
924757,en.wikipedia.org/wiki/Borat_Sagdiyev,Borat_Sagdiyev,other,"arts, culture and entertainment",29126,9,3420,2004,fictional character created and portrayed by Sacha Baron Cohen
36921906,en.wikipedia.org/wiki/Dale_Moss,Dale_Moss,biography,sport,19331,2,453,2012,player of American football
49547315,en.wikipedia.org/wiki/Marcus_Rashford,Marcus_Rashford,biography,sport,153475,43,7054,2016,English association football player
4923012,en.wikipedia.org/wiki/Video_hosting_service,Video_hosting_service,other,internet and game,46617,2,1625,2006,
4643464,en.wikipedia.org/wiki/Rajon_Rondo,Rajon_Rondo,biography,sport,92086,7,5579,2006,American basketball player
32077,en.wikipedia.org/wiki/1996_United_States_presidential_election,1996_United_States_presidential_election,other,history and geography,71394,9,3851,2001,53rd quadrennial U.S. presidential election
479273,en.wikipedia.org/wiki/Dwight_Howard,Dwight_Howard,biography,sport,131868,7,4880,2004,American basketball player
44509739,en.wikipedia.org/wiki/2020_United_States_Senate_elections,2020_United_States_Senate_elections,biography,history and geography,210248,78,4362,2014,"elections to the United States Senate held on November 3, 2020"
27891311,en.wikipedia.org/wiki/Moneyball_(film),Moneyball_(film),other,"arts, culture and entertainment",92036,5,2688,2010,2011 American biographical sports drama film directed by Bennett Miller
60264972,en.wikipedia.org/wiki/The_Outpost_(2020_film),The_Outpost_(2020_film),other,"arts, culture and entertainment",155592,12,1508,2019,2020 film directed by Rod Lurie
30865687,en.wikipedia.org/wiki/Operation_Dark_Winter,Operation_Dark_Winter,other,STEM,18692,1,1261,2005,senior-level U.S. bio-terrorist attack simulation exercise
65603624,en.wikipedia.org/wiki/Murder_of_Samuel_Paty,Murder_of_Samuel_Paty,other,history and geography,222197,308,4811,2020,terrorist attack in October 2020 in France
2251390,en.wikipedia.org/wiki/Charlie_Hebdo,Charlie_Hebdo,other,"arts, culture and entertainment",39397,9,4702,2005,French satirical weekly newspaper
6209704,en.wikipedia.org/wiki/Savannah_Guthrie,Savannah_Guthrie,biography,other,62794,5,1099,2006,American broadcast journalist and attorney
60146887,en.wikipedia.org/wiki/Evil_(TV_series),Evil_(TV_series),other,"arts, culture and entertainment",100876,18,671,2019,American supernatural drama television series
305948,en.wikipedia.org/wiki/David_Dellinger,David_Dellinger,biography,history and geography,14339,1,1033,2003,American activist
77323,en.wikipedia.org/wiki/John_Brown_(abolitionist),John_Brown_(abolitionist),biography,history and geography,102193,13,12908,2002,American abolitionist
18293060,en.wikipedia.org/wiki/Tampa_Bay_Rays,Tampa_Bay_Rays,other,sport,38179,9,4667,2001,"baseball team and Major League Baseball franchise in St. Petersburg, Florida, United States"
19149610,en.wikipedia.org/wiki/Ashley_Biden,Ashley_Biden,biography,other,48061,3,1530,2008,"American social worker, activist, philanthropist, and fashion designer"
22833363,en.wikipedia.org/wiki/Rubina_Dilaik,Rubina_Dilaik,biography,"arts, culture and entertainment",44787,7,378,2009,Indian actress
63846926,en.wikipedia.org/wiki/T'Nia_Miller,T'Nia_Miller,biography,"arts, culture and entertainment",69301,8,424,2020,actress
46519908,en.wikipedia.org/wiki/Dominic_Calvert-Lewin,Dominic_Calvert-Lewin,biography,sport,31143,12,1391,2015,English association football player
36294839,en.wikipedia.org/wiki/Isha_Talwar,Isha_Talwar,biography,"arts, culture and entertainment",36329,5,558,2012,Indian actress
791464,en.wikipedia.org/wiki/Walter_Reed_Army_Medical_Center,Walter_Reed_Army_Medical_Center,other,history and geography,16622,2,1419,2004,U.S. Army flagship medical center (1909-2011)
65326490,en.wikipedia.org/wiki/Bigg_Boss_(Tamil_season_4),Bigg_Boss_(Tamil_season_4),other,"arts, culture and entertainment",448295,1476,1587,2020,Indian reality show
31501,en.wikipedia.org/wiki/Tim_Burton,Tim_Burton,biography,"arts, culture and entertainment",177709,22,5203,2002,American filmmaker
61549328,en.wikipedia.org/wiki/Blood_of_Zeus,Blood_of_Zeus,other,"arts, culture and entertainment",232820,11,284,2019,Animated series
540690,en.wikipedia.org/wiki/Rick_Moranis,Rick_Moranis,biography,"arts, culture and entertainment",112767,11,1887,2004,Canadian actor and comedian
19105073,en.wikipedia.org/wiki/Family_of_Joe_Biden,Family_of_Joe_Biden,biography,history and geography,532033,6,2010,2008,family of Joe Biden
20089715,en.wikipedia.org/wiki/Jack_Dorsey,Jack_Dorsey,biography,internet and game,92905,18,1890,2008,"American internet computer software executive, CEO of Twitter and Square"
57227688,en.wikipedia.org/wiki/Jennie_(singer),Jennie_(singer),biography,"arts, culture and entertainment",129300,33,2755,2016,South Korean rapper and singer
2000620,en.wikipedia.org/wiki/Ketan_Parekh,Ketan_Parekh,biography,history and geography,20136,1,690,2005,"former stock broker from Mumbai, India"
40338648,en.wikipedia.org/wiki/Thomas_Partey,Thomas_Partey,biography,sport,26131,12,953,2013,Ghanaian association football player
1000530,en.wikipedia.org/wiki/Republic_of_Artsakh,Republic_of_Artsakh,biography,history and geography,43989,26,9053,2004,de-facto non-recognized republic in the world
60537604,en.wikipedia.org/wiki/The_Boys_in_the_Band_(2020_film),The_Boys_in_the_Band_(2020_film),other,"arts, culture and entertainment",46131,8,1537,2019,2020 film directed by Joe Mantello
19492975,en.wikipedia.org/wiki/Gayniggers_from_Outer_Space,Gayniggers_from_Outer_Space,other,"arts, culture and entertainment",20342,4,189,2004,1992 film by Morten Lindberg
59044714,en.wikipedia.org/wiki/Fool's_errand,Fool's_errand,other,other,8364,3,120,2018,practical joke
1948469,en.wikipedia.org/wiki/Dominic_West,Dominic_West,biography,"arts, culture and entertainment",108142,7,1318,2005,"English film, television, and theatre actor"
1259785,en.wikipedia.org/wiki/Rebecca_(1940_film),Rebecca_(1940_film),other,"arts, culture and entertainment",35917,5,1587,2004,1940 film by Alfred Hitchcock
530936,en.wikipedia.org/wiki/Mickey_Rourke,Mickey_Rourke,biography,"arts, culture and entertainment",117195,6,4455,2004,"American actor, screenwriter, and former boxer"
60636115,en.wikipedia.org/wiki/Helstrom_(TV_series),Helstrom_(TV_series),other,"arts, culture and entertainment",52300,23,1375,2019,American streaming television series
19831,en.wikipedia.org/wiki/Margaret_Thatcher,Margaret_Thatcher,biography,history and geography,351375,52,11943,2001,British stateswoman and prime minister (1925–2013)
38661671,en.wikipedia.org/wiki/Megan_Is_Missing,Megan_Is_Missing,other,"arts, culture and entertainment",65779,2,1987,2013,2011 American psychological horror film by Michael Goi
62282255,en.wikipedia.org/wiki/King_Von,King_Von,biography,"arts, culture and entertainment",191655,62,940,2019,American rapper and songwriter
4047619,en.wikipedia.org/wiki/G._R._Gopinath,G._R._Gopinath,biography,other,41469,4,844,2006,Indian politician
62365970,en.wikipedia.org/wiki/The_Crown_(season_4),The_Crown_(season_4),other,"arts, culture and entertainment",198394,43,859,2019,season of television series
3259318,en.wikipedia.org/wiki/Michael_Fagan_(intruder),Michael_Fagan_(intruder),biography,other,39090,4,744,2005,British man who entered Queen Elizabeth II's bedroom in Buckingham Palace in 1982
13713320,en.wikipedia.org/wiki/Parler,Parler,other,internet and game,41247,15,8200,2007,American microblogging and free speech social networking service.
928596,en.wikipedia.org/wiki/Mark_Thatcher,Mark_Thatcher,biography,other,50935,3,1859,2004,British businessman
60485629,en.wikipedia.org/wiki/Soorarai_Pottru,Soorarai_Pottru,other,"arts, culture and entertainment",154234,62,3111,2019,2020 Indian Tamil-language drama film directed by Sudha Kongara
64851531,en.wikipedia.org/wiki/Family_of_Kamala_Harris,Family_of_Kamala_Harris,biography,other,388251,17,1407,2020,family of the American vice president
39531,en.wikipedia.org/wiki/1988_United_States_presidential_election,1988_United_States_presidential_election,other,history and geography,62445,9,3847,2002,51st quadrennial U.S. presidential election
40570,en.wikipedia.org/wiki/1980_United_States_presidential_election,1980_United_States_presidential_election,other,history and geography,58846,11,5452,2002,49th quadrennial U.S. presidential election
65843760,en.wikipedia.org/wiki/Sidney_Powell,Sidney_Powell,biography,history and geography,901402,,4377,2020,American attorney
58950691,en.wikipedia.org/wiki/Survivor_Series_(2020),Survivor_Series_(2020),other,"arts, culture and entertainment",74770,35,3300,2018,2020 WWE pay-per-view and WWE Network event
498015,en.wikipedia.org/wiki/Queen's_Gambit,Queen's_Gambit,other,sport,47597,3,455,2004,chess opening beginning with the moves 1. d4 d5 2. c4
64888224,en.wikipedia.org/wiki/Kerstin_Emhoff,Kerstin_Emhoff,biography,other,375253,9,552,2020,American film producer
1038417,en.wikipedia.org/wiki/List_of_presidents_of_the_United_States_by_time_in_office,List_of_presidents_of_the_United_States_by_time_in_office,other,history and geography,54722,11,279,2004,Wikimedia list article
40569,en.wikipedia.org/wiki/1976_United_States_presidential_election,1976_United_States_presidential_election,other,history and geography,50321,7,3115,2002,48th quadrennial U.S. presidential election
641287,en.wikipedia.org/wiki/Thomas_Brodie-Sangster,Thomas_Brodie-Sangster,biography,"arts, culture and entertainment",137021,20,887,2004,English actor
105823,en.wikipedia.org/wiki/Bush_v._Gore,Bush_v._Gore,other,history and geography,57871,9,7277,2002,United States Supreme Court decision that resolved the dispute surrounding the 2000 presidential election
60502186,en.wikipedia.org/wiki/Laxmii,Laxmii,other,"arts, culture and entertainment",437594,87,2091,2019,2020 film directed by Raghava Lawrence
52185316,en.wikipedia.org/wiki/Contingent_election,Contingent_election,other,history and geography,36770,4,2108,2016,U.S. presidential election mechanism when no-one wins an electoral college majority
65356944,en.wikipedia.org/wiki/The_Mandalorian_(season_2),The_Mandalorian_(season_2),other,"arts, culture and entertainment",202093,165,2044,2020,season of The Mandalorian
65928899,en.wikipedia.org/wiki/Tony_Blinken,Tony_Blinken,other,"arts, culture and entertainment",21676,,2810,2020,
5042706,en.wikipedia.org/wiki/Al_Gore,Al_Gore,biography,history and geography,161667,8,9965,2001,45th Vice President of the United States
40568,en.wikipedia.org/wiki/1972_United_States_presidential_election,1972_United_States_presidential_election,other,history and geography,52641,8,3389,2002,47th quadrennial U.S. presidential election
59562032,en.wikipedia.org/wiki/2020_United_States_presidential_election_in_Georgia,2020_United_States_presidential_election_in_Georgia,other,"arts, culture and entertainment",56988,39,2200,2019,59th United States presidential election in Georgia
56535349,en.wikipedia.org/wiki/List_of_presidents_who_did_not_win_reelection,List_of_presidents_who_did_not_win_reelection,other,history and geography,92954,3,21,2018,Wikimedia list article
1226996,en.wikipedia.org/wiki/Ruthie_Henshall,Ruthie_Henshall,biography,"arts, culture and entertainment",24309,2,1337,2004,"English actress, singer and dancer"
40565,en.wikipedia.org/wiki/1960_United_States_presidential_election,1960_United_States_presidential_election,other,history and geography,47065,13,7776,2002,44th quadrennial U.S. presidential election
65431221,en.wikipedia.org/wiki/2020_Nagorno-Karabakh_war,2020_Nagorno-Karabakh_war,biography,history and geography,657887,1946,16752,2020,armed conflict within a disputed region
62304,en.wikipedia.org/wiki/Pfizer,Pfizer,other,history and geography,84220,11,5435,2002,American multinational pharmaceutical corporation
2423824,en.wikipedia.org/wiki/Nate_Robinson,Nate_Robinson,biography,sport,91116,5,2343,2005,Jake Paul son
40567,en.wikipedia.org/wiki/1968_United_States_presidential_election,1968_United_States_presidential_election,biography,history and geography,124370,10,8091,2002,46th quadrennial U.S. presidential election
63809881,en.wikipedia.org/wiki/Assassin's_Creed_Valhalla,Assassin's_Creed_Valhalla,other,internet and game,292210,95,4897,2020,2020 video game developed by Ubisoft Montreal
29683239,en.wikipedia.org/wiki/Dominion_Voting_Systems,Dominion_Voting_Systems,other,history and geography,18684,6,3270,2010,Canadian electronic voting systems company
13754313,en.wikipedia.org/wiki/Air_Deccan,Air_Deccan,other,history and geography,21364,2,94,2007,airline in India
14137353,en.wikipedia.org/wiki/Simplifly_Deccan,Simplifly_Deccan,other,history and geography,17173,2,1311,2007,"First low-cost airline in India, defunct since August 2008"
11523,en.wikipedia.org/wiki/Falklands_War,Falklands_War,other,history and geography,148175,23,11026,2001,1982 war between Argentina and the United Kingdom
40566,en.wikipedia.org/wiki/1964_United_States_presidential_election,1964_United_States_presidential_election,other,history and geography,59448,6,4154,2002,45th quadrennial U.S. presidential election
2139611,en.wikipedia.org/wiki/Ron_Klain,Ron_Klain,biography,history and geography,19952,4,916,2005,American civil servant and White House Chief of Staff
64999857,en.wikipedia.org/wiki/Call_of_Duty:_Black_Ops_Cold_War,Call_of_Duty:_Black_Ops_Cold_War,other,internet and game,408519,109,3736,2020,2020 first-person shooter video game developed by Treyarch and Raven Software
24866372,en.wikipedia.org/wiki/Sana_Khan,Sana_Khan,biography,"arts, culture and entertainment",73494,9,808,2009,Indian actress and model
58266688,en.wikipedia.org/wiki/Jordan_North,Jordan_North,biography,"arts, culture and entertainment",42594,8,505,2018,English radio DJ
63768976,en.wikipedia.org/wiki/P._V._Gopalan,P._V._Gopalan,biography,other,221658,22,394,2020,Indian civil servant
64832537,en.wikipedia.org/wiki/Mike_Tyson_vs._Roy_Jones_Jr.,Mike_Tyson_vs._Roy_Jones_Jr.,biography,"arts, culture and entertainment",261241,30,1446,2020,exhibition boxing match
43465362,en.wikipedia.org/wiki/Knock_Knock_(2015_film),Knock_Knock_(2015_film),other,"arts, culture and entertainment",118281,5,1023,2014,2015 American horror thriller film directed by Eli Roth
2345542,en.wikipedia.org/wiki/John_King_(journalist),John_King_(journalist),biography,"arts, culture and entertainment",39062,2,667,2005,American journalist
